A2: 0.12,4.32,-8.58,83707456
A3: 9.73,-0.70,-0.23,83708768
A0: -0.64,-3.30,9.06,83710076
A1: 5.19,-3.65,7.15,83711392
A2: 0.11,4.25,-8.49,83712732
A3: 9.79,-0.65,-0.18,83714036
A0: -0.51,-3.49,9.06,83715344
A1: 5.30,-3.55,7.14,83716668
A2: 0.13,4.30,-8.49,83717996
A3: 9.73,-0.74,-0.18,83719308
A0: -0.38,-3.49,8.94,83720620
A1: 5.10,-3.68,7.30,83730128
A2: 0.07,4.33,-8.49,83731456
A3: 9.77,-0.71,-0.18,83732768
A0: -0.36,-3.44,9.06,83734080
A1: 5.19,-3.64,7.30,83735400
A2: 0.09,4.36,-8.45,83736724
A3: 9.77,-0.62,-0.20,83738040
A0: -0.52,-3.39,9.11,83739352
A1: 5.18,-3.62,7.27,83740664
A2: 0.07,4.33,-8.46,83741988
A3: 9.74,-0.71,-0.11,83743300
A0: -0.42,-3.41,9.06,83744608
A1: 5.16,-3.69,7.22,83745920
A2: 0.06,4.36,-8.44,83747248
A3: 9.75,-0.68,-0.19,83748568
A0: -0.26,-3.49,9.02,83749872
A1: 5.19,-3.67,7.15,83751188
A2: 0.09,4.29,-8.50,83752516
A3: 9.75,-0.72,-0.24,83757572
A0: -0.31,-3.45,8.99,83758888
A1: 5.19,-3.65,7.16,83760204
A2: 0.06,4.33,-8.46,83761536
A3: 9.74,-0.70,-0.08,83762856
A0: -0.44,-3.45,8.96,83764172
A1: 5.19,-3.66,7.19,83765500
A2: 0.06,4.33,-8.49,83766832
A3: 9.75,-0.75,-0.21,83768148
A0: -0.14,-3.46,8.90,83769456
A1: 5.21,-3.61,7.25,83770784
A2: 0.05,4.38,-8.52,83772116
A3: 9.77,-0.65,-0.23,83773424
A0: -0.43,-3.48,9.06,83774736
A1: 5.17,-3.64,7.26,83776056
A2: 0.10,4.33,-8.49,83777384
A3: 9.75,-0.67,-0.20,83778700
A0: -0.53,-3.47,9.06,83783884
A1: 5.17,-3.65,7.25,83785204
A2: 0.10,4.29,-8.47,83786540
A3: 9.77,-0.69,-0.24,83787852
A0: -0.50,-3.47,9.03,83789168
A1: 5.16,-3.63,7.19,83798612
A2: 0.11,4.34,-8.48,83807788
A3: 9.79,-0.70,-0.14,83816940
A0: -0.44,-3.45,9.05,83826380
A1: 5.18,-3.69,7.23,83827692
A2: 0.02,4.42,-8.44,83829020
A3: 9.78,-0.72,-0.20,83830328
A0: -0.48,-3.48,9.03,83831640
A1: 5.19,-3.67,7.23,83832960
A2: 0.13,4.22,-8.51,83834288
A3: 9.78,-0.72,-0.17,83835604
A0: -0.45,-3.48,9.06,83836912
A1: 5.18,-3.69,7.20,83842108
A2: 0.05,4.49,-8.39,83843436
A3: 9.77,-0.69,-0.20,83844756
A0: -0.40,-3.50,9.11,83846072
A1: 5.18,-3.68,7.21,83847384
A2: 0.06,4.53,-8.37,83848716
A3: 9.76,-0.71,-0.12,83850036
A0: -0.43,-3.49,8.99,83851340
A1: 5.25,-3.55,7.22,83852668
A2: 0.18,4.11,-8.48,83854000
A3: 9.75,-0.69,-0.11,83855312
A0: -0.46,-3.53,9.01,83856624
A1: 5.17,-3.66,7.22,83857940
A2: 0.04,4.46,-8.50,83859268
A3: 9.78,-0.64,-0.18,83860572
A0: -0.45,-3.44,9.11,83861888
A1: 5.11,-3.79,7.20,83863212
A2: 0.09,4.16,-8.50,83864536
A3: 9.75,-0.65,-0.24,83869704
A0: -0.50,-3.48,8.90,83871012
A1: 5.17,-3.73,7.16,83872344
A2: 0.05,4.42,-8.46,83873672
A3: 9.76,-0.76,-0.11,83874984
A0: -0.52,-3.45,9.04,83876296
A1: 5.19,-3.73,7.12,83877620
A2: 0.10,4.16,-8.51,83878940
A3: 9.78,-0.63,-0.20,83880248
A0: -0.50,-3.45,9.06,83881560
A1: 5.22,-3.59,7.13,83882884
A2: -0.01,4.29,-8.51,83884208
A3: 9.74,-0.63,-0.25,83885532
A0: -0.51,-3.39,9.15,83886848
A1: 5.21,-3.63,7.16,83888160
A2: 0.11,4.32,-8.43,83889484
A3: 9.78,-0.64,-0.14,83890792
A0: -0.36,-3.47,9.10,83895964
A1: 5.16,-3.60,7.30,83897296
A2: 0.03,4.31,-8.48,83898624
A3: 9.77,-0.70,-0.21,83899936
A0: -0.40,-3.49,9.07,83901252
A1: 5.12,-3.73,7.26,83902564
A2: 0.10,4.31,-8.48,83903892
A3: 9.72,-0.71,-0.20,83905212
A0: -0.44,-3.47,9.03,83906520
A1: 5.17,-3.63,7.30,83907840
A2: 0.03,4.40,-8.46,83909172
A3: 9.73,-0.71,-0.24,83910496
A0: -0.41,-3.49,8.99,83911796
A1: 5.14,-3.68,7.26,83913124
A2: 0.07,4.39,-8.44,83914460
A3: 9.75,-0.70,-0.24,83915768
A0: -0.41,-3.46,9.03,83917080
A1: 5.20,-3.63,7.14,83922276
A2: 0.11,4.25,-8.49,83923600
A3: 9.74,-0.70,-0.18,83924912
A0: -0.37,-3.52,8.96,83926224
A1: 5.16,-3.66,7.25,83927544
A2: 0.06,4.32,-8.40,83928880
A3: 9.71,-0.67,-0.24,83930196
A0: -0.33,-3.49,9.06,83931508
A1: 5.16,-3.68,7.21,83932828
A2: 0.09,4.34,-8.47,83934160
A3: 9.76,-0.70,-0.16,83935480
A0: -0.39,-3.47,9.04,83936796
A1: 5.17,-3.70,7.22,83938120
A2: 0.10,4.27,-8.52,83939444
A3: 9.73,-0.69,-0.22,83940760
A0: -0.44,-3.45,9.02,83942076
A1: 5.18,-3.67,7.20,83951260
A2: 0.06,4.34,-8.48,83957804
A3: 9.68,-0.71,-0.16,83965944
A0: -0.41,-3.46,9.06,83972344
A1: 5.16,-3.63,7.23,83974632
A2: 0.09,4.34,-8.49,83975964
A3: 9.76,-0.63,-0.20,83977272
A0: -0.43,-3.47,9.08,83978580
A1: 5.15,-3.66,7.23,83979904
A2: 0.07,4.35,-8.49,83981228
A3: 9.73,-0.67,-0.24,83982540
A0: -0.38,-3.47,9.04,83983848
A1: 5.17,-3.67,7.24,83985176
A2: 0.06,4.33,-8.49,83986500
A3: 9.74,-0.69,-0.20,83987812
A0: -0.40,-3.46,9.09,83989124
A1: 5.16,-3.65,7.17,83990444
A2: 0.08,4.35,-8.47,83991764
A3: 9.76,-0.67,-0.19,83993080
A0: -0.40,-3.47,9.06,83998140
A1: 5.18,-3.65,7.15,83999468
A2: 0.10,4.35,-8.48,84000788
A3: 9.74,-0.71,-0.24,84002100
A0: -0.39,-3.48,8.95,84003408
A1: 5.15,-3.65,7.17,84004740
A2: 0.08,4.35,-8.47,84006064
A3: 9.77,-0.68,-0.24,84007380
A0: -0.42,-3.48,9.06,84008700
A1: 5.17,-3.64,7.20,84010016
A2: 0.06,4.34,-8.48,84011340
A3: 9.77,-0.70,-0.24,84012656
A0: -0.41,-3.47,9.07,84013972
A1: 5.20,-3.68,7.18,84015284
A2: 0.07,4.30,-8.48,84016612
A3: 9.74,-0.71,-0.21,84017936
A0: -0.41,-3.50,9.08,84019240
A1: 5.18,-3.65,7.19,84024284
A2: 0.07,4.31,-8.49,84025616
A3: 9.74,-0.70,-0.22,84026928
A0: -0.38,-3.44,9.05,84028244
A1: 5.18,-3.66,7.20,84029556
A2: 0.07,4.35,-8.44,84030884
A3: 9.73,-0.70,-0.23,84032204
A0: -0.36,-3.43,9.04,84033512
A1: 5.17,-3.69,7.22,84034828
A2: 0.06,4.32,-8.42,84036156
A3: 9.74,-0.68,-0.23,84037472
A0: -0.40,-3.50,9.09,84038776
A1: 5.19,-3.67,7.24,84040096
A2: 0.09,4.38,-8.43,84041432
A3: 9.76,-0.67,-0.21,84042744
A0: -0.39,-3.46,9.05,84044048
A1: 5.18,-3.68,7.22,84045368
A2: 0.07,4.33,-8.48,84046696
A3: 9.79,-0.68,-0.22,84051876
A0: -0.41,-3.43,9.09,84053184
A1: 5.14,-3.64,7.20,84054500
A2: 0.05,4.34,-8.47,84055832
A3: 9.73,-0.72,-0.24,84057144
A0: -0.40,-3.46,9.11,84058452
A1: 5.18,-3.63,7.22,84067896
A2: 0.05,4.35,-8.40,84077064
A3: 9.76,-0.66,-0.25,84086204
A0: -0.44,-3.41,9.13,84095640
A1: 5.20,-3.63,7.22,84096964
A2: 0.04,4.33,-8.50,84098288
A3: 9.78,-0.63,-0.22,84099596
A0: -0.34,-3.49,9.03,84100912
A1: 5.13,-3.73,7.23,84102232
A2: 0.03,4.36,-8.48,84103556
A3: 9.75,-0.72,-0.18,84104880
A0: -0.42,-3.51,8.98,84110056
A1: 5.17,-3.70,7.19,84111372
A2: 0.06,4.36,-8.49,84112700
A3: 9.75,-0.68,-0.24,84114016
A0: -0.41,-3.42,9.13,84115332
A1: 5.17,-3.65,7.24,84116640
A2: 0.08,4.33,-8.47,84117968
A3: 9.74,-0.64,-0.31,84119288
A0: -0.39,-3.46,9.02,84120592
A1: 5.17,-3.68,7.28,84121904
A2: 0.05,4.35,-8.43,84123236
A3: 9.79,-0.70,-0.20,84124548
A0: -0.35,-3.51,9.01,84125864
A1: 5.18,-3.65,7.22,84127180
A2: 0.10,4.30,-8.47,84128512
A3: 9.79,-0.67,-0.18,84129828
A0: -0.38,-3.46,8.97,84131140
A1: 5.18,-3.66,7.20,84136304
A2: 0.08,4.36,-8.45,84137644
A3: 9.76,-0.70,-0.23,84138960
A0: -0.40,-3.45,9.08,84140276
A1: 5.13,-3.68,7.21,84141592
A2: 0.08,4.37,-8.47,84142916
A3: 9.76,-0.69,-0.26,84144228
A0: -0.38,-3.48,9.06,84145540
A1: 5.16,-3.67,7.21,84146872
A2: 0.11,4.37,-8.44,84148196
A3: 9.73,-0.70,-0.15,84149508
A0: -0.44,-3.44,9.10,84150824
A1: 5.21,-3.68,7.22,84152144
A2: 0.10,4.36,-8.47,84153464
A3: 9.74,-0.73,-0.16,84154784
A0: -0.39,-3.53,9.08,84156104
A1: 5.18,-3.61,7.24,84157420
A2: 0.05,4.31,-8.44,84158740
A3: 9.76,-0.68,-0.24,84163920
A0: -0.42,-3.51,9.07,84165232
A1: 5.17,-3.63,7.20,84166552
A2: 0.08,4.33,-8.49,84167868
A3: 9.78,-0.69,-0.14,84169184
A0: -0.39,-3.44,9.09,84170504
A1: 5.19,-3.69,7.19,84171820
A2: 0.09,4.36,-8.43,84173156
A3: 9.72,-0.66,-0.15,84174468
A0: -0.44,-3.51,9.07,84175780
A1: 5.21,-3.71,7.14,84177088
A2: 0.07,4.34,-8.42,84178412
A3: 9.75,-0.71,-0.17,84179732
A0: -0.40,-3.43,9.07,84181036
A1: 5.16,-3.63,7.20,84182352
A2: 0.08,4.35,-8.42,84183676
A3: 9.76,-0.72,-0.11,84184992
A0: -0.42,-3.47,9.02,84190176
A1: 5.18,-3.65,7.26,84191496
A2: 0.08,4.33,-8.51,84192824
A3: 9.76,-0.67,-0.16,84194144
A0: -0.36,-3.46,9.02,84195452
A1: 5.18,-3.63,7.24,84196772
A2: 0.08,4.36,-8.44,84198104
A3: 9.74,-0.65,-0.20,84199412
A0: -0.45,-3.49,9.05,84200720
A1: 5.16,-3.62,7.20,84202040
A2: 0.05,4.31,-8.44,84203364
A3: 9.75,-0.74,-0.18,84204668
A0: -0.40,-3.48,9.09,84205980
A1: 5.18,-3.71,7.16,84207308
A2: 0.07,4.35,-8.50,84208628
A3: 9.76,-0.71,-0.22,84209936
A0: -0.41,-3.46,9.00,84211244
A1: 5.17,-3.67,7.19,84212560
A2: 0.08,4.31,-8.42,84217760
A3: 9.68,-0.68,-0.17,84219064
A0: -0.39,-3.44,9.06,84220380
A1: 5.18,-3.64,7.24,84221708
A2: 0.07,4.31,-8.51,84223032
A3: 9.73,-0.64,-0.21,84224344
A0: -0.37,-3.47,9.00,84225652
A1: 5.18,-3.62,7.34,84226968
A2: 0.07,4.30,-8.47,84228288
A3: 9.78,-0.69,-0.26,84229604
A0: -0.34,-3.48,9.02,84230928
A1: 5.19,-3.67,7.24,84232244
A2: 0.10,4.34,-8.43,84233572
A3: 9.75,-0.71,-0.28,84234888
A0: -0.40,-3.46,9.02,84236200
A1: 5.15,-3.67,7.25,84237508
A2: 0.02,4.34,-8.48,84238836
A3: 9.72,-0.67,-0.23,84243892
A0: -0.53,-3.51,8.98,84245208
A1: 5.18,-3.63,7.15,84246524
A2: 0.06,4.31,-8.48,84247852
A3: 9.75,-0.71,-0.22,84249164
A0: -0.41,-3.51,9.01,84250476
A1: 5.16,-3.64,7.20,84251780
A2: 0.08,4.33,-8.45,84253104
A3: 9.76,-0.68,-0.17,84254424
A0: -0.36,-3.47,9.03,84255732
A1: 5.15,-3.70,7.18,84257044
A2: 0.06,4.34,-8.49,84258380
A3: 9.80,-0.63,-0.14,84259692
A0: -0.34,-3.56,9.02,84261004
A1: 5.13,-3.69,7.26,84262320
A2: 0.06,4.33,-8.46,84263656
A3: 9.77,-0.68,-0.25,84264964
A0: -0.48,-3.39,9.09,84269996
A1: 5.18,-3.66,7.16,84271316
A2: 0.07,4.30,-8.49,84272644
A3: 9.75,-0.70,-0.25,84273972
A0: -0.33,-3.44,9.12,84275284
A1: 5.19,-3.63,7.21,84276604
A2: 0.07,4.32,-8.49,84277936
A3: 9.73,-0.75,-0.30,84279252
A0: -0.31,-3.51,9.01,84280564
A1: 5.18,-3.71,7.18,84281876
A2: 0.07,4.28,-8.50,84283204
A3: 9.74,-0.70,-0.14,84284512
A0: -0.41,-3.52,9.00,84285824
A1: 5.17,-3.67,7.25,84287136
A2: 0.08,4.37,-8.50,84288472
A3: 9.75,-0.75,-0.20,84289788
A0: -0.41,-3.50,8.99,84291096
A1: 5.16,-3.67,7.22,84292424
A2: 0.13,4.33,-8.46,84297624
A3: 9.76,-0.62,-0.19,84298928
A0: -0.39,-3.47,9.08,84300240
A1: 5.19,-3.69,7.21,84301568
A2: 0.04,4.34,-8.42,84302892
A3: 9.73,-0.67,-0.14,84304204
A0: -0.38,-3.51,8.98,84305516
A1: 5.17,-3.71,7.24,84314968
A2: 0.08,4.36,-8.51,84324140
A3: 9.74,-0.70,-0.14,84333280
A0: -0.39,-3.56,8.94,84342708
A1: 5.17,-3.70,7.26,84344024
A2: 0.07,4.33,-8.50,84345356
A3: 9.72,-0.72,-0.18,84346676
A0: -0.37,-3.50,8.99,84347980
A1: 5.17,-3.59,7.21,84349312
A2: 0.08,4.33,-8.49,84350644
A3: 9.78,-0.69,-0.26,84355836
A0: -0.39,-3.46,9.12,84357148
A1: 5.19,-3.67,7.22,84358464
A2: 0.09,4.29,-8.50,84359792
A3: 9.74,-0.71,-0.19,84361108
A0: -0.38,-3.50,9.03,84362416
A1: 5.18,-3.66,7.20,84363736
A2: 0.05,4.35,-8.49,84365072
A3: 9.78,-0.69,-0.20,84366384
A0: -0.36,-3.52,8.99,84367696
A1: 5.19,-3.68,7.17,84369020
A2: 0.09,4.30,-8.49,84370352
A3: 9.78,-0.67,-0.16,84371668
A0: -0.41,-3.48,9.04,84372984
A1: 5.21,-3.65,7.22,84374308
A2: 0.11,4.37,-8.50,84375628
A3: 9.74,-0.71,-0.23,84376940
A0: -0.41,-3.47,9.02,84382116
A1: 5.17,-3.69,7.26,84383436
A2: 0.08,4.37,-8.47,84384768
A3: 9.73,-0.72,-0.21,84386080
A0: -0.36,-3.49,9.02,84387388
A1: 5.17,-3.67,7.21,84388708
A2: 0.05,4.31,-8.51,84390028
A3: 9.76,-0.67,-0.23,84391340
A0: -0.38,-3.48,9.07,84392656
A1: 5.17,-3.69,7.22,84393972
A2: 0.05,4.29,-8.49,84395296
A3: 9.76,-0.71,-0.26,84396612
A0: -0.36,-3.47,8.96,84397924
A1: 5.19,-3.60,7.19,84399248
A2: 0.06,4.35,-8.45,84400576
A3: 9.75,-0.68,-0.21,84401896
A0: -0.37,-3.51,9.05,84403204
A1: 5.17,-3.66,7.18,84404516
A2: 0.04,4.39,-8.43,84409716
A3: 9.72,-0.69,-0.15,84411032
A0: -0.38,-3.49,9.04,84412348
A1: 5.16,-3.64,7.23,84413664
A2: 0.07,4.23,-8.46,84414992
A3: 9.72,-0.65,-0.15,84416312
A0: -0.41,-3.49,8.99,84417612
A1: 5.16,-3.65,7.28,84418940
A2: 0.05,4.35,-8.47,84420276
A3: 9.74,-0.69,-0.18,84421592
A0: -0.38,-3.51,9.02,84422904
A1: 5.14,-3.67,7.23,84424220
A2: 0.06,4.31,-8.45,84425548
A3: 9.76,-0.68,-0.24,84426856
A0: -0.36,-3.51,9.05,84428172
A1: 5.16,-3.65,7.22,84429496
A2: 0.07,4.37,-8.45,84430820
A3: 9.75,-0.72,-0.27,84436000
A0: -0.36,-3.45,9.03,84437304
A1: 5.21,-3.68,7.20,84438620
A2: 0.07,4.36,-8.47,84439948
A3: 9.76,-0.70,-0.24,84441260
A0: -0.37,-3.51,9.06,84442580
A1: 5.19,-3.68,7.16,84443904
A2: 0.09,4.31,-8.44,84445228
A3: 9.76,-0.66,-0.22,84446540
A0: -0.42,-3.49,8.99,84447852
A1: 5.15,-3.68,7.23,84449184
A2: 0.06,4.31,-8.49,84450508
A3: 9.75,-0.71,-0.25,84451824
A0: -0.40,-3.49,9.10,84453140
A1: 5.17,-3.64,7.21,84454460
A2: 0.07,4.30,-8.47,84455784
A3: 9.71,-0.70,-0.21,84457104
A0: -0.39,-3.47,9.01,84462308
A1: 5.15,-3.71,7.22,84463620
A2: 0.08,4.37,-8.47,84464940
A3: 9.76,-0.70,-0.21,84466256
A0: -0.36,-3.50,8.99,84467576
A1: 5.15,-3.68,7.28,84468904
A2: 0.07,4.34,-8.46,84470236
A3: 9.78,-0.71,-0.23,84471556
A0: -0.37,-3.51,9.05,84472864
A1: 5.16,-3.63,7.23,84474176
A2: 0.09,4.34,-8.45,84475504
A3: 9.75,-0.68,-0.25,84476820
A0: -0.38,-3.47,9.12,84478128
A1: 5.10,-3.67,7.20,84479448
A2: 0.06,4.31,-8.48,84480776
A3: 9.77,-0.72,-0.26,84482084
A0: -0.39,-3.49,9.06,84483388
A1: 5.18,-3.64,7.23,84484712
A2: 0.03,4.34,-8.51,84489784
A3: 9.75,-0.71,-0.27,84491092
A0: -0.35,-3.50,9.03,84492404
A1: 5.22,-3.67,7.21,84493724
A2: 0.07,4.29,-8.48,84495052
A3: 9.77,-0.73,-0.22,84496364
A0: -0.37,-3.57,8.94,84497676
A1: 5.18,-3.69,7.21,84499000
A2: 0.10,4.35,-8.54,84500328
A3: 9.74,-0.72,-0.19,84501644
A0: -0.45,-3.54,8.94,84502956
A1: 5.16,-3.71,7.22,84504284
A2: 0.10,4.39,-8.49,84505604
A3: 9.76,-0.65,-0.19,84506920
A0: -0.30,-3.46,9.04,84508236
A1: 5.11,-3.68,7.22,84509560
A2: 0.10,4.33,-8.49,84510888
A3: 9.75,-0.72,-0.30,84515928
A0: -0.44,-3.47,9.06,84517244
A1: 5.16,-3.66,7.20,84518568
A2: 0.06,4.35,-8.52,84519892
A3: 9.77,-0.65,-0.23,84521208
A0: -0.47,-3.49,9.00,84522520
A1: 5.21,-3.63,7.18,84523844
A2: 0.10,4.31,-8.48,84525172
A3: 9.81,-0.66,-0.28,84526484
A0: -0.38,-3.51,9.05,84527804
A1: 5.19,-3.64,7.26,84529120
A2: 0.08,4.35,-8.56,84530448
A3: 9.77,-0.75,-0.21,84531764
A0: -0.34,-3.49,9.04,84533072
A1: 5.16,-3.72,7.18,84534388
A2: 0.09,4.28,-8.41,84535716
A3: 9.79,-0.66,-0.21,84537036
A0: -0.40,-3.44,9.10,84542204
A1: 5.15,-3.67,7.15,84543520
A2: 0.04,4.35,-8.45,84544848
A3: 9.73,-0.70,-0.17,84546160
A0: -0.43,-3.44,9.14,84547476
A1: 5.15,-3.66,7.27,84548788
A2: 0.05,4.29,-8.41,84550116
A3: 9.71,-0.72,-0.18,84551436
A0: -0.34,-3.46,8.94,84552736
A1: 5.15,-3.65,7.24,84562188
A2: 0.06,4.31,-8.49,84571348
A3: 9.77,-0.68,-0.22,84580492
A0: -0.42,-3.49,9.05,84589928
A1: 5.14,-3.73,7.20,84591244
A2: 0.06,4.33,-8.44,84592576
A3: 9.79,-0.68,-0.28,84593880
A0: -0.31,-3.47,9.03,84595200
A1: 5.18,-3.64,7.23,84596520
A2: 0.08,4.32,-8.45,84601720
A3: 9.74,-0.65,-0.12,84603028
A0: -0.39,-3.47,9.10,84604340
A1: 5.21,-3.63,7.21,84605672
A2: 0.08,4.31,-8.45,84606988
A3: 9.74,-0.67,-0.16,84608296
A0: -0.38,-3.48,9.05,84609608
A1: 5.18,-3.67,7.20,84610932
A2: 0.07,4.36,-8.47,84612252
A3: 9.74,-0.72,-0.25,84613568
A0: -0.37,-3.49,9.00,84614884
A1: 5.14,-3.68,7.26,84616196
A2: 0.09,4.34,-8.44,84617520
A3: 9.77,-0.65,-0.20,84618836
A0: -0.38,-3.47,9.06,84620152
A1: 5.18,-3.64,7.17,84621468
A2: 0.08,4.35,-8.51,84622796
A3: 9.73,-0.68,-0.18,84627964
A0: -0.39,-3.46,9.06,84629284
A1: 5.17,-3.63,7.20,84630600
A2: 0.07,4.33,-8.42,84631924
A3: 9.77,-0.70,-0.17,84633236
A0: -0.40,-3.51,9.06,84634560
A1: 5.15,-3.69,7.19,84635868
A2: 0.05,4.31,-8.47,84637200
A3: 9.79,-0.68,-0.20,84638516
A0: -0.33,-3.48,9.07,84639828
A1: 5.16,-3.64,7.21,84641152
A2: 0.08,4.32,-8.47,84642484
A3: 9.78,-0.70,-0.31,84643796
A0: -0.35,-3.51,8.94,84645112
A1: 5.18,-3.68,7.19,84646432
A2: 0.07,4.34,-8.42,84647764
A3: 9.79,-0.71,-0.20,84649072
A0: -0.39,-3.48,8.99,84650384
A1: 5.17,-3.67,7.13,84655592
A2: 0.10,4.35,-8.46,84656924
A3: 9.73,-0.68,-0.23,84658236
A0: -0.37,-3.49,9.06,84659548
A1: 5.14,-3.65,7.20,84660868
A2: 0.09,4.31,-8.48,84662196
A3: 9.76,-0.67,-0.21,84663504
A0: -0.38,-3.51,9.02,84664816
A1: 5.16,-3.64,7.19,84666140
A2: 0.06,4.36,-8.49,84667464
A3: 9.73,-0.69,-0.20,84668780
A0: -0.40,-3.48,9.07,84670092
A1: 5.16,-3.68,7.22,84671412
A2: 0.09,4.36,-8.44,84672732
A3: 9.74,-0.69,-0.21,84674048
A0: -0.40,-3.45,9.05,84675364
A1: 5.16,-3.64,7.20,84683092
A2: 0.08,4.33,-8.47,84691392
A3: 9.81,-0.70,-0.26,84697940
A0: -0.37,-3.53,9.00,84704480
A1: 5.16,-3.65,7.23,84706764
A2: 0.07,4.34,-8.45,84708096
A3: 9.77,-0.76,-0.17,84709404
A0: -0.35,-3.47,9.06,84710716
A1: 5.13,-3.67,7.26,84712036
A2: 0.07,4.32,-8.44,84713364
A3: 9.76,-0.68,-0.23,84714672
A0: -0.40,-3.45,9.06,84715984
A1: 5.17,-3.63,7.19,84717308
A2: 0.07,4.32,-8.44,84718632
A3: 9.78,-0.67,-0.26,84719944
A0: -0.36,-3.48,9.07,84721260
A1: 5.21,-3.68,7.18,84722584
A2: 0.08,4.31,-8.50,84723904
A3: 9.77,-0.71,-0.18,84729100
A0: -0.37,-3.47,9.05,84730412
A1: 5.18,-3.62,7.14,84731732
A2: 0.07,4.34,-8.46,84733052
A3: 9.80,-0.68,-0.21,84734368
A0: -0.39,-3.49,9.08,84735688
A1: 5.17,-3.69,7.17,84737008
A2: 0.07,4.36,-8.53,84738332
A3: 9.78,-0.68,-0.21,84739648
A0: -0.37,-3.44,9.05,84740960
A1: 5.19,-3.62,7.25,84742276
A2: 0.07,4.32,-8.48,84743604
A3: 9.80,-0.72,-0.18,84744928
A0: -0.39,-3.48,9.04,84746240
A1: 5.11,-3.65,7.22,84747556
A2: 0.07,4.35,-8.48,84748880
A3: 9.76,-0.65,-0.22,84750204
A0: -0.38,-3.50,9.09,84751508
A1: 5.18,-3.71,7.21,84756580
A2: 0.07,4.33,-8.48,84757904
A3: 9.78,-0.71,-0.18,84759224
A0: -0.37,-3.47,9.01,84760540
A1: 5.18,-3.67,7.22,84761860
A2: 0.07,4.32,-8.45,84763184
A3: 9.76,-0.69,-0.27,84764496
A0: -0.39,-3.47,9.05,84765808
A1: 5.17,-3.68,7.20,84767132
A2: 0.08,4.37,-8.47,84768464
A3: 9.76,-0.65,-0.19,84769776
A0: -0.42,-3.48,9.07,84771088
A1: 5.18,-3.63,7.26,84772408
A2: 0.07,4.29,-8.50,84773740
A3: 9.72,-0.72,-0.27,84775052
A0: -0.39,-3.48,9.06,84776364
A1: 5.19,-3.67,7.22,84777692
A2: 0.07,4.32,-8.48,84782732
A3: 9.80,-0.66,-0.19,84784048
A0: -0.37,-3.47,9.06,84785360
A1: 5.17,-3.68,7.20,84786680
A2: 0.10,4.38,-8.47,84788012
A3: 9.77,-0.69,-0.23,84789324
A0: -0.37,-3.46,9.04,84790640
A1: 5.18,-3.64,7.24,84791960
A2: 0.10,4.33,-8.47,84793296
A3: 9.80,-0.69,-0.21,84794612
A0: -0.38,-3.46,9.08,84795928
A1: 5.20,-3.65,7.20,84797256
A2: 0.09,4.35,-8.48,84798576
A3: 9.75,-0.66,-0.24,84799896
A0: -0.39,-3.51,9.04,84801216
A1: 5.17,-3.68,7.16,84802532
A2: 0.08,4.32,-8.41,84803856
A3: 9.70,-0.71,-0.21,84809044
A0: -0.34,-3.50,9.10,84810348
A1: 5.18,-3.66,7.19,84811680
A2: 0.06,4.36,-8.47,84813008
A3: 9.74,-0.67,-0.20,84814324
A0: -0.41,-3.46,9.04,84815640
A1: 5.19,-3.70,7.23,84816948
A2: 0.05,4.30,-8.52,84818280
A3: 9.77,-0.75,-0.22,84819596
A0: -0.39,-3.49,9.09,84820908
A1: 5.18,-3.63,7.21,84830352
A2: 0.03,4.36,-8.46,84839516
A3: 9.77,-0.68,-0.20,84848656
A0: -0.42,-3.49,9.06,84858076
A1: 5.18,-3.65,7.21,84859396
A2: 0.09,4.40,-8.48,84860732
A3: 9.75,-0.72,-0.18,84862048
A0: -0.39,-3.46,9.06,84863360
A1: 5.19,-3.67,7.24,84868568
A2: 0.09,4.33,-8.47,84869904
A3: 9.75,-0.71,-0.17,84871212
A0: -0.39,-3.47,9.06,84872524
A1: 5.19,-3.67,7.24,84873848
A2: 0.08,4.35,-8.49,84875176
A3: 9.79,-0.70,-0.21,84876488
A0: -0.39,-3.44,9.05,84877804
A1: 5.16,-3.62,7.18,84879132
A2: 0.10,4.33,-8.44,84880452
A3: 9.76,-0.70,-0.20,84881768
A0: -0.39,-3.48,9.01,84883080
A1: 5.16,-3.67,7.22,84884400
A2: 0.05,4.31,-8.47,84885724
A3: 9.80,-0.70,-0.20,84887036
A0: -0.43,-3.51,9.03,84888360
A1: 5.16,-3.69,7.19,84889668
A2: 0.06,4.33,-8.45,84894860
A3: 9.80,-0.70,-0.21,84896172
A0: -0.38,-3.52,9.06,84897496
A1: 5.17,-3.71,7.18,84898808
A2: 0.08,4.28,-8.49,84900132
A3: 9.75,-0.67,-0.14,84901448
A0: -0.37,-3.49,9.09,84902760
A1: 5.20,-3.61,7.18,84904080
A2: 0.05,4.36,-8.49,84905404
A3: 9.79,-0.74,-0.21,84906728
A0: -0.37,-3.45,9.05,84908032
A1: 5.16,-3.66,7.18,84909348
A2: 0.05,4.34,-8.47,84910680
A3: 9.77,-0.70,-0.19,84912000
A0: -0.40,-3.47,9.03,84913320
A1: 5.19,-3.60,7.23,84914636
A2: 0.11,4.33,-8.47,84915964
A3: 9.76,-0.69,-0.19,84921152
A0: -0.38,-3.49,9.02,84922464
A1: 5.18,-3.66,7.22,84923784
A2: 0.07,4.36,-8.45,84925120
A3: 9.79,-0.72,-0.18,84926436
